id,path,predict,chosen_model,conf_m1,conf_m2,conf_m3
DNL_Nu_6_S0007_75,audio_data/private_test/DNL_Nu_6_S0007_75.wav,câu chuyện thồi bóng,model1_wav2vec2_vi,-0.0273,-2.9764,
DNL_Nu_6_S0007_99,audio_data/private_test/DNL_Nu_6_S0007_99.wav,vây bạn hãy cho tôi biết rồi rát chơi báo có làm gì,model1_wav2vec2_vi,-0.0382,-2.9921,
TQA_7_NAM_S0045_233,audio_data/private_test/TQA_7_NAM_S0045_233.wav,ăn sâu bọ có hại và động vật gặm nhấm,model1_wav2vec2_vi,-0.0185,-2.9944,
DNL_Nu_6_S0007_53,audio_data/private_test/DNL_Nu_6_S0007_53.wav,cích lắn thích lắn,model1_wav2vec2_vi,-0.1195,-2.9652,
TQA_7_NAM_S0045_199,audio_data/private_test/TQA_7_NAM_S0045_199.wav,hai cậu bé bắc chim vào lồng nhưng lại không đ,model1_wav2vec2_vi,-0.0427,-3.0046,
TQA_7_NAM_S0045_289,audio_data/private_test/TQA_7_NAM_S0045_289.wav,ở nước ta trong cuộc khởi nghĩa lam sơn chống quân minh,model1_wav2vec2_vi,-0.0225,-2.9756,
TQA_7_NAM_S0045_20,audio_data/private_test/TQA_7_NAM_S0045_20.wav,à bức tranh số bốn là con thiu góc kiến,model1_wav2vec2_vi,-0.0827,-2.964,
DNL_Nu_6_S0007_13,audio_data/private_test/DNL_Nu_6_S0007_13.wav,hạt ngằn để con,model1_wav2vec2_vi,-0.0599,-2.95,
TQA_7_NAM_S0045_122,audio_data/private_test/TQA_7_NAM_S0045_122.wav,mình đỏ chót và nhỏ như quả ớt có cặp nó thanh mạnh,model1_wav2vec2_vi,-0.033,-2.967,
TQA_7_NAM_S0045_230,audio_data/private_test/TQA_7_NAM_S0045_230.wav,chim có bộ lông đuôi rực dỡ sắc màu múa rất đẹp là chim công anh,model1_wav2vec2_vi,-0.0279,-2.9795,
TQA_7_NAM_S0045_14,audio_data/private_test/TQA_7_NAM_S0045_14.wav,hân ói cậu kẻ trước li,model1_wav2vec2_vi,-0.0995,-2.9932,
TQA_7_NAM_S0045_234,audio_data/private_test/TQA_7_NAM_S0045_234.wav,làng chăn đẹp đợc trăn trí trong gia đình từ lông chim,model1_wav2vec2_vi,-0.0367,-2.9709,
TQA_7_NAM_S0045_50,audio_data/private_test/TQA_7_NAM_S0045_50.wav,các cậu trả lời giúp tớ các câu hỏi sau nhé,model1_wav2vec2_vi,-0.0284,-2.9738,
TQA_7_NAM_S0045_98,audio_data/private_test/TQA_7_NAM_S0045_98.wav,chim đại bàng châm vàng mỏ đỏ đang trao luợn,model1_wav2vec2_vi,-0.0183,-2.9696,
TQA_7_NAM_S0045_129,audio_data/private_test/TQA_7_NAM_S0045_129.wav,bề những điểm chim lướu rít các quanh quanh nhà,model1_wav2vec2_vi,-0.0747,-2.9624,
TQA_7_NAM_S0045_258,audio_data/private_test/TQA_7_NAM_S0045_258.wav,tớ đọc xong rồi bây giờ các cậu trả lời giúp tớ những câu hỏi này nhé,model1_wav2vec2_vi,-0.0281,-2.984,
TQA_7_NAM_S0045_125,audio_data/private_test/TQA_7_NAM_S0045_125.wav,hàng đại bàng có chân vàng mỏ đỏ mỗi lần vỗ cánh lại phát ra những tiếng vi vu vi hút,model1_wav2vec2_vi,-0.044,-2.9907,
TQA_7_NAM_S0045_99,audio_data/private_test/TQA_7_NAM_S0045_99.wav,bóng tre rợp mặt đất,model1_wav2vec2_vi,-0.0289,-2.9453,
DNL_Nu_6_S0007_87,audio_data/private_test/DNL_Nu_6_S0007_87.wav,em hãy mem hãi thồi bón tới cát bong rúc thầy nhí,model1_wav2vec2_vi,-0.0695,-2.9757,
DNL_Nu_6_S0007_50,audio_data/private_test/DNL_Nu_6_S0007_50.wav,ngày đan chin ôi,model1_wav2vec2_vi,-0.0878,-2.9481,
TQA_7_NAM_S0045_126,audio_data/private_test/TQA_7_NAM_S0045_126.wav,tồ đồn các cậu nhét,model1_wav2vec2_vi,-0.0709,-2.9827,
DNL_Nu_6_S0007_9,audio_data/private_test/DNL_Nu_6_S0007_9.wav,nghe hạn nầm thì thầm nó phả hơi ấm xuống đất,model1_wav2vec2_vi,-0.0449,-2.9702,
TQA_7_NAM_S0045_135,audio_data/private_test/TQA_7_NAM_S0045_135.wav,ia ệnđại bàng trao lượn chân nền trời xanh thẳm,model1_wav2vec2_vi,-0.0431,-2.9631,
TQA_7_NAM_S0045_187,audio_data/private_test/TQA_7_NAM_S0045_187.wav,thảo ơi cậu trả lời giúp tớ câu hỏi này nhé,model1_wav2vec2_vi,-0.0154,-2.9944,
DNL_Nu_6_S0007_71,audio_data/private_test/DNL_Nu_6_S0007_71.wav,chính xác rồi đó,model1_wav2vec2_vi,-0.0181,-2.9638,
DNL_Nu_6_S0007_36,audio_data/private_test/DNL_Nu_6_S0007_36.wav,xim trả lời,model1_wav2vec2_vi,-0.0405,-2.9965,
TQA_7_NAM_S0045_280,audio_data/private_test/TQA_7_NAM_S0045_280.wav,mỗi năm bồ câu để nhiều lửa,model1_wav2vec2_vi,-0.0106,-3.0022,
TQA_7_NAM_S0045_191,audio_data/private_test/TQA_7_NAM_S0045_191.wav,bông cúc sống thoải mái bên bờ rào sữa đám cỏ dại,model1_wav2vec2_vi,-0.0264,-2.9717,
TQA_7_NAM_S0045_216,audio_data/private_test/TQA_7_NAM_S0045_216.wav,tớ và các cậu cùng đối nhau về tên của các loài chim nhé đườn thơi,model1_wav2vec2_vi,-0.028,-2.9901,
DNL_Nu_6_S0007_56,audio_data/private_test/DNL_Nu_6_S0007_56.wav,chìm không biết bai,model1_wav2vec2_vi,-0.0526,-3.0029,
DNL_Nu_6_S0007_34,audio_data/private_test/DNL_Nu_6_S0007_34.wav,đúng đây mà chơi,model1_wav2vec2_vi,-0.0889,-2.9559,
TQA_7_NAM_S0045_54,audio_data/private_test/TQA_7_NAM_S0045_54.wav,bê chim éo dẫn đường cho mùa xuân về,model1_wav2vec2_vi,-0.0439,-2.9844,
DNL_Nu_6_S0007_39,audio_data/private_test/DNL_Nu_6_S0007_39.wav,khi có lôi cánh,model1_wav2vec2_vi,-0.0685,-3.0002,
TQA_7_NAM_S0045_257,audio_data/private_test/TQA_7_NAM_S0045_257.wav,ồ chia rất lát,model1_wav2vec2_vi,-0.0525,-2.9768,
TQA_7_NAM_S0045_183,audio_data/private_test/TQA_7_NAM_S0045_183.wav,tội nghiệp con chim khi nó còn sống và ca hát,model1_wav2vec2_vi,-0.0141,-2.9815,
TQA_7_NAM_S0045_141,audio_data/private_test/TQA_7_NAM_S0045_141.wav,xe ven hồ những con chim cơ phúc hoắt lên lanh lảnh,model1_wav2vec2_vi,-0.0356,-2.98,
TQA_7_NAM_S0045_11,audio_data/private_test/TQA_7_NAM_S0045_11.wav,a đó là chim cố mèo ủcác câ ạn,model1_wav2vec2_vi,-0.0433,-2.9944,
TQA_7_NAM_S0045_281,audio_data/private_test/TQA_7_NAM_S0045_281.wav,mỗi lửa hai chứng,model1_wav2vec2_vi,-0.0581,-3.0034,
TQA_7_NAM_S0045_195,audio_data/private_test/TQA_7_NAM_S0045_195.wav,đó là tiếng hót của chim trở nên buồn thảm với,model1_wav2vec2_vi,-0.0394,-2.9891,
TQA_7_NAM_S0045_250,audio_data/private_test/TQA_7_NAM_S0045_250.wav,một chú bói cả,model1_wav2vec2_vi,-0.0163,-2.9812,
TQA_7_NAM_S0045_166,audio_data/private_test/TQA_7_NAM_S0045_166.wav,nhưng sáng hôm sau khi vừa sẽ cánh đón bình minh,model1_wav2vec2_vi,-0.0149,-2.9918,
TQA_7_NAM_S0045_207,audio_data/private_test/TQA_7_NAM_S0045_207.wav,sơn cá chết vì đói khác bông cúc cũng héo lả đi vì thương phoát cho chim,model1_wav2vec2_vi,-0.0269,-3.0011,
DNL_Nu_6_S0007_1,audio_data/private_test/DNL_Nu_6_S0007_1.wav,bây giờ chúng mình cũng là vài tiếp đi,model1_wav2vec2_vi,-0.0258,-2.9967,
TQA_7_NAM_S0045_229,audio_data/private_test/TQA_7_NAM_S0045_229.wav,chim gì có bộ lông đuôi rực rỡ sắc màu múa rắt đẹp,model1_wav2vec2_vi,-0.0222,-2.9832,
DNL_Nu_6_S0007_10,audio_data/private_test/DNL_Nu_6_S0007_10.wav,chỉ là một câi c đất nhau lêm,model1_wav2vec2_vi,-0.0817,-2.9804,
TQA_7_NAM_S0045_103,audio_data/private_test/TQA_7_NAM_S0045_103.wav,bầi thiên nga trắng mất đang bơi lội những con chim cơ búp mình đỏ chót và nhỏ như quả ớt cố rướn gặp mỏ thanh mảnh của mình,model1_wav2vec2_vi,-0.0241,-2.972,
DNL_Nu_6_S0007_79,audio_data/private_test/DNL_Nu_6_S0007_79.wav,báo rất lnxel bá leo chiền rất giỏi thc,model1_wav2vec2_vi,-0.1146,-2.9628,
TQA_7_NAM_S0045_57,audio_data/private_test/TQA_7_NAM_S0045_57.wav,đáp án của tớ là ý a đèn báo hiệu mùa xuân về,model1_wav2vec2_vi,-0.0234,-2.9631,
TQA_7_NAM_S0045_155,audio_data/private_test/TQA_7_NAM_S0045_155.wav,vì sao chim sẻ thường nhảy mà không đi,model1_wav2vec2_vi,-0.0124,-2.9964,
TQA_7_NAM_S0045_238,audio_data/private_test/TQA_7_NAM_S0045_238.wav,ết bài bờ che đón khách,model1_wav2vec2_vi,-0.0668,-2.9857,
TQA_7_NAM_S0045_174,audio_data/private_test/TQA_7_NAM_S0045_174.wav,lúc mỏ vặt đám cỏ dại ẩm ướt,model1_wav2vec2_vi,-0.0276,-2.9662,
TQA_7_NAM_S0045_73,audio_data/private_test/TQA_7_NAM_S0045_73.wav,tới cùng các cậu loại làm bài tập tiếp nhí,model1_wav2vec2_vi,-0.0237,-2.983,
TQA_7_NAM_S0045_275,audio_data/private_test/TQA_7_NAM_S0045_275.wav,hân ơi cậug trả lời đi,model1_wav2vec2_vi,-0.0557,-2.9897,
thanh_11_2,audio_data/private_test/thanh_11_2.wav,vấy cô gắng mểu cười thật từây,model1_wav2vec2_vi,-0.1385,-2.9536,
thanh_12_2,audio_data/private_test/thanh_12_2.wav,cặt vách có mởu phành rất đẹẹp,model1_wav2vec2_vi,-0.0556,-3.0087,
thanh_13_2,audio_data/private_test/thanh_13_2.wav,cản gập bé côn cốc nước có màu chắm dất đé,model1_wav2vec2_vi,-0.1364,-2.9286,
thanh_14_2,audio_data/private_test/thanh_14_2.wav,tôi là ca sĩ nồi kìa,model1_wav2vec2_vi,-0.0622,-2.9495,
thanh_15_2,audio_data/private_test/thanh_15_2.wav,tôi có một tôi muốn có một quyến trách,model1_wav2vec2_vi,-0.0538,-2.9792,
thanh_16_2,audio_data/private_test/thanh_16_2.wav,thiếc chối long thật chăm chị iừ,model1_wav2vec2_vi,-0.1136,-2.9937,
thanh_17_2,audio_data/private_test/thanh_17_2.wav,ạhoa xem có nì lấp hơm qua xen có mùa rắch hơn,model1_wav2vec2_vi,-0.1537,-2.96,
thanh_18_2,audio_data/private_test/thanh_18_2.wav,ay tổ lại sự hẻ làm gì,model1_wav2vec2_vi,-0.0975,-3.0175,
thanh_20_1,audio_data/private_test/thanh_20_1.wav,cái lỗi tế mẹ láu cây,model1_wav2vec2_vi,-0.0708,-2.9445,
thanh_22_3,audio_data/private_test/thanh_22_3.wav,bài học đầu tiên có một con,model1_wav2vec2_vi,-0.0949,-2.9518,
thanh_23_3,audio_data/private_test/thanh_23_3.wav,a là thừ sáu,model1_wav2vec2_vi,-0.0671,-2.9867,
thanh_24_3,audio_data/private_test/thanh_24_3.wav,tậysáu gờ,model1_wav2vec2_vi,-0.0982,-2.999,
thanh_25_4,audio_data/private_test/thanh_25_4.wav,trường củ cho em ăn cam ở thờu ăn,model1_wav2vec2_vi,-0.1088,-2.9788,
thanh_26_4,audio_data/private_test/thanh_26_4.wav,cách học vươi quá,model1_wav2vec2_vi,-0.0724,-2.9898,
thanh_27_4,audio_data/private_test/thanh_27_4.wav,quá hồi hoa mốn thân quá,model1_wav2vec2_vi,-0.1118,-2.9628,
thanh_28_4,audio_data/private_test/thanh_28_4.wav,ản khơn có phụ phai naan,model1_wav2vec2_vi,-0.0924,-2.9625,
thanh_29_5,audio_data/private_test/thanh_29_5.wav,một chin là rồi,model1_wav2vec2_vi,-0.0525,-2.9641,
thanh_31_4,audio_data/private_test/thanh_31_4.wav,cá hông man muối cá ơn,model1_wav2vec2_vi,-0.0573,-2.9966,
thanh_33_5,audio_data/private_test/thanh_33_5.wav,m mạc ở hày há mà,model1_wav2vec2_vi,-0.1347,-2.9811,
thanh_35_5,audio_data/private_test/thanh_35_5.wav,chớ sn t,model1_wav2vec2_vi,-0.1703,-3.0009,
thanh_36_5,audio_data/private_test/thanh_36_5.wav,t kồi dậu ôn cần mua tái vói,model1_wav2vec2_vi,-0.1307,-2.9801,
thanh_38_5,audio_data/private_test/thanh_38_5.wav,tat tra thờn tánh tháo,model1_wav2vec2_vi,-0.1909,-2.9682,
thanh_41_6,audio_data/private_test/thanh_41_6.wav,ế n bàn tron nn,model1_wav2vec2_vi,-0.2076,-2.9896,
thanh_42_6,audio_data/private_test/thanh_42_6.wav,nứa chờ,model1_wav2vec2_vi,-0.0698,-3.0245,
thanh_44_6,audio_data/private_test/thanh_44_6.wav,bác sĩ nan khánbạn,model1_wav2vec2_vi,-0.0968,-2.9415,
thanh_45_6,audio_data/private_test/thanh_45_6.wav,lam đang nau sản nhà,model1_wav2vec2_vi,-0.043,-2.9855,
thanh_47_6,audio_data/private_test/thanh_47_6.wav,đó tô trờ nời gài ta,model1_wav2vec2_vi,-0.1592,-2.9315,
thanh_4_1,audio_data/private_test/thanh_4_1.wav,động gì lạ lắm,model1_wav2vec2_vi,-0.0436,-2.989,
thanh_50_6,audio_data/private_test/thanh_50_6.wav,không crờ lạc,model1_wav2vec2_vi,-0.1394,-3.0003,
thanh_53_7,audio_data/private_test/thanh_53_7.wav,nua xet nan như bây,model1_wav2vec2_vi,-0.0995,-2.9811,
thanh_59,audio_data/private_test/thanh_59.wav,cánh giá trồn may mên,model1_wav2vec2_vi,-0.1083,-2.9903,
thanh_61_8,audio_data/private_test/thanh_61_8.wav,con,model1_wav2vec2_vi,-0.1182,-2.949,
thanh_62_8,audio_data/private_test/thanh_62_8.wav,mẹ yêu co,model1_wav2vec2_vi,-0.0754,-2.9516,
thanh_63_8,audio_data/private_test/thanh_63_8.wav,thẳn ớt nư qê hươn nà,model1_wav2vec2_vi,-0.1794,-2.9646,
thanh_64_8,audio_data/private_test/thanh_64_8.wav,cơm mơ gọc hổ đến,model1_wav2vec2_vi,-0.0763,-2.9601,
thanh_65_8,audio_data/private_test/thanh_65_8.wav,trời nà cả nộ,model1_wav2vec2_vi,-0.1599,-2.948,
thanh_66_8,audio_data/private_test/thanh_66_8.wav,nó cên m tư,model1_wav2vec2_vi,-0.1816,-2.9898,
thanh_68_8,audio_data/private_test/thanh_68_8.wav,tên bạn nói gì,model1_wav2vec2_vi,-0.0797,-2.9775,
thanh_69_8,audio_data/private_test/thanh_69_8.wav,còn ung tùm t,model1_wav2vec2_vi,-0.1166,-2.9948,
thanh_6_1,audio_data/private_test/thanh_6_1.wav,nô  tô,model1_wav2vec2_vi,-0.0828,-2.9828,
thanh_70_8,audio_data/private_test/thanh_70_8.wav,ông chúa bay lịc tổ ộ,model1_wav2vec2_vi,-0.1089,-2.9488,
thanh_71_9,audio_data/private_test/thanh_71_9.wav,kế thư là chú kế ngọt,model1_wav2vec2_vi,-0.1352,-2.9343,
thanh_72_9,audio_data/private_test/thanh_72_9.wav,chày một thương mắt nờa lạ,model1_wav2vec2_vi,-0.161,-2.9693,
thanh_73_9,audio_data/private_test/thanh_73_9.wav,cho ơn khai quá,model1_wav2vec2_vi,-0.0469,-3.0058,
thanh_75_9,audio_data/private_test/thanh_75_9.wav,an bè con man mán ăn cơm,model1_wav2vec2_vi,-0.0919,-2.8995,
thanh_76_9,audio_data/private_test/thanh_76_9.wav,mày xan tín nơ,model1_wav2vec2_vi,-0.1197,-2.9389,
thanh_78_9,audio_data/private_test/thanh_78_9.wav,bàn nhỏ thải gào tron cánh đồng,model1_wav2vec2_vi,-0.1221,-2.9663,
thanh_79_9,audio_data/private_test/thanh_79_9.wav,khẳng con năm bay ca xông,model1_wav2vec2_vi,-0.0774,-2.9528,
thanh_7_1,audio_data/private_test/thanh_7_1.wav,ăn cơm,model1_wav2vec2_vi,-0.0242,-2.9884,
thanh_81_9,audio_data/private_test/thanh_81_9.wav,cho rửa ra bẹt,model1_wav2vec2_vi,-0.107,-2.9447,
thanh_82_9,audio_data/private_test/thanh_82_9.wav,thảo co nhìn cáo,model1_wav2vec2_vi,-0.0319,-2.9891,
thanh_84_9,audio_data/private_test/thanh_84_9.wav,bé cặt đàu,model1_wav2vec2_vi,-0.0457,-3.0114,
thanh_85_9,audio_data/private_test/thanh_85_9.wav,tôi phép tệ tren xương,model1_wav2vec2_vi,-0.0934,-2.9435,
thanh_86_9,audio_data/private_test/thanh_86_9.wav,bừng về kha rát sau mơn,model1_wav2vec2_vi,-0.1175,-2.9884,
thanh_87_9,audio_data/private_test/thanh_87_9.wav,tôi nmạn thơn ăn hai tôi,model1_wav2vec2_vi,-0.0852,-2.9534,
thanh_88_10,audio_data/private_test/thanh_88_10.wav,em ki ôi nhà m em,model1_wav2vec2_vi,-0.1365,-2.9664,
thanh_89_10,audio_data/private_test/thanh_89_10.wav,em  vặc làm chị,model1_wav2vec2_vi,-0.1629,-3.004,
thanh_90_10,audio_data/private_test/thanh_90_10.wav,đồ này ống rồi,model1_wav2vec2_vi,-0.0974,-3.0265,
thanh_91_10,audio_data/private_test/thanh_91_10.wav,ông ơa hông có phụ dơng,model1_wav2vec2_vi,-0.0977,-2.9993,
thanh_93_10,audio_data/private_test/thanh_93_10.wav,nến mạnh giúp con chuởng bị nh,model1_wav2vec2_vi,-0.1254,-2.9648,
thanh_95_10,audio_data/private_test/thanh_95_10.wav,sán làn dòng thượng vừn cai,model1_wav2vec2_vi,-0.1342,-2.9801,
thanh_96_10,audio_data/private_test/thanh_96_10.wav,trang chưâng thủ hề l ảm,model1_wav2vec2_vi,-0.1224,-2.9939,
thanh_98_10,audio_data/private_test/thanh_98_10.wav,vcquay trở người tc s,model1_wav2vec2_vi,-0.1631,-3.0228,
thanh_99_10,audio_data/private_test/thanh_99_10.wav,vường cây tăm trồi nả lọc,model1_wav2vec2_vi,-0.0937,-2.9455,
tu_101_8,audio_data/private_test/tu_101_8.wav,phất tích hoa hồng,model1_wav2vec2_vi,-0.0879,-3.0018,
tu_104_8,audio_data/private_test/tu_104_8.wav,en vế một cô tiền,model1_wav2vec2_vi,-0.1242,-2.9972,
tu_105_8,audio_data/private_test/tu_105_8.wav,bố mẹ cho bé em về quê,model1_wav2vec2_vi,-0.0406,-3.0028,
tu_107_6,audio_data/private_test/tu_107_6.wav,dạ rớp nhữ bài,model1_wav2vec2_vi,-0.0651,-2.9959,
tu_108_6,audio_data/private_test/tu_108_6.wav,thằn là tuyet,model1_wav2vec2_vi,-0.085,-3.0018,
tu_109_6,audio_data/private_test/tu_109_6.wav,cánh doa nhỏ như vậy cá,model1_wav2vec2_vi,-0.0399,-2.9913,
tu_110_6,audio_data/private_test/tu_110_6.wav,trời đang dan lại,model1_wav2vec2_vi,-0.0532,-3.0018,
tu_112_6,audio_data/private_test/tu_112_6.wav,thương chin sinh ra một cách điện kháp,model1_wav2vec2_vi,-0.1188,-2.9895,
tu_116_6,audio_data/private_test/tu_116_6.wav,mấy con ngựa đang ăn có,model1_wav2vec2_vi,-0.0298,-2.9725,
tu_118_6,audio_data/private_test/tu_118_6.wav,đữa trẻ chì mồt sáu thủ ấy,model1_wav2vec2_vi,-0.1136,-3.011,
tu_119_6,audio_data/private_test/tu_119_6.wav,mặt thết sáng người,model1_wav2vec2_vi,-0.093,-2.9783,
tu_11_2,audio_data/private_test/tu_11_2.wav,cô giáo mìn cười thặt tơi,model1_wav2vec2_vi,-0.0982,-3.0038,
tu_121_5,audio_data/private_test/tu_121_5.wav,xe cấp cứu,model1_wav2vec2_vi,-0.0116,-3.0116,
tu_122_5,audio_data/private_test/tu_122_5.wav,em tì nìn ba bớc cảm thất,model1_wav2vec2_vi,-0.1643,-2.9887,
tu_123_5,audio_data/private_test/tu_123_5.wav,cô lão thịt vàn hề ý,model1_wav2vec2_vi,-0.1494,-3.0079,
tu_124_5,audio_data/private_test/tu_124_5.wav,gõi bùa tôn bắt trần về,model1_wav2vec2_vi,-0.0924,-2.9992,
tu_125_5,audio_data/private_test/tu_125_5.wav,ngày của thẳng ngâm,model1_wav2vec2_vi,-0.0532,-2.9954,
tu_128_5,audio_data/private_test/tu_128_5.wav,nững ước mưa cao đẹp,model1_wav2vec2_vi,-0.0799,-3.0058,
tu_12_2,audio_data/private_test/tu_12_2.wav,tanh ên cập sắch có màu xanh rất đẹp,model1_wav2vec2_vi,-0.0779,-2.9922,
tu_130_5,audio_data/private_test/tu_130_5.wav,con cổ bông niệp quá,model1_wav2vec2_vi,-0.0557,-3.0166,
tu_132_5,audio_data/private_test/tu_132_5.wav,bà mua cam cho bé,model1_wav2vec2_vi,-0.0149,-3.0075,
tu_133_12,audio_data/private_test/tu_133_12.wav,mộn năm mới,model1_wav2vec2_vi,-0.0571,-3.0148,
tu_137_12,audio_data/private_test/tu_137_12.wav,c bé đi chơ,model1_wav2vec2_vi,-0.0689,-3.0051,
tu_141_4,audio_data/private_test/tu_141_4.wav,trận tí bát biều tình,model1_wav2vec2_vi,-0.093,-2.9639,
tu_142_4,audio_data/private_test/tu_142_4.wav,vườn chưa vỏ mát,model1_wav2vec2_vi,-0.0313,-3.0078,
tu_144_4,audio_data/private_test/tu_144_4.wav,em vất kỳ mẹn cô,model1_wav2vec2_vi,-0.0561,-3.0065,
tu_145_4,audio_data/private_test/tu_145_4.wav,máy tậm vết,model1_wav2vec2_vi,-0.0868,-2.9761,
tu_146_4,audio_data/private_test/tu_146_4.wav,hơn cá gà kín,model1_wav2vec2_vi,-0.0987,-2.9899,
tu_147_4,audio_data/private_test/tu_147_4.wav,mũ tông lạnh quá,model1_wav2vec2_vi,-0.0309,-2.9882,
tu_148_4,audio_data/private_test/tu_148_4.wav,nhiệm can tnhà à ũ cá thinh cảnh,model1_wav2vec2_vi,-0.1951,-2.9589,
tu_149_4,audio_data/private_test/tu_149_4.wav,nhìn đám mây màu hồng,model1_wav2vec2_vi,-0.0413,-2.9839,
tu_14_2,audio_data/private_test/tu_14_2.wav,tôi là ca sĩ nổi tiếng,model1_wav2vec2_vi,-0.0141,-3.0359,
tu_150_4,audio_data/private_test/tu_150_4.wav,ông en từng gây tại trước tân,model1_wav2vec2_vi,-0.0484,-2.9844,
tu_16_2,audio_data/private_test/tu_16_2.wav,n ông thật và thong chì,model1_wav2vec2_vi,-0.0925,-3.0228,
tu_17_2,audio_data/private_test/tu_17_2.wav,ha sen có mua dất thơm,model1_wav2vec2_vi,-0.0844,-3.0258,
tu_18_2,audio_data/private_test/tu_18_2.wav,hãy thủ loại nà không lần gì,model1_wav2vec2_vi,-0.1288,-3.0234,
tu_19_2,audio_data/private_test/tu_19_2.wav,bê siêu nganh gồ bông,model1_wav2vec2_vi,-0.1187,-3.0066,
tu_20_2,audio_data/private_test/tu_20_2.wav,ăn nồi để mẹ nấu con,model1_wav2vec2_vi,-0.1028,-3.0089,
tu_21_3,audio_data/private_test/tu_21_3.wav,đi chậm nuôi rùa ái,model1_wav2vec2_vi,-0.0583,-2.9995,
tu_22_3,audio_data/private_test/tu_22_3.wav,cặp đầu tiên của cậu còn,model1_wav2vec2_vi,-0.0376,-3.0113,
tu_23_3,audio_data/private_test/tu_23_3.wav,đây là thường sảo,model1_wav2vec2_vi,-0.0386,-2.9717,
tu_24_3,audio_data/private_test/tu_24_3.wav,nữn thức dậy từ sáu giờ,model1_wav2vec2_vi,-0.1016,-2.9971,
tu_25_3,audio_data/private_test/tu_25_3.wav,buổi trườc em ancom ở trường,model1_wav2vec2_vi,-0.1146,-2.9993,
tu_27_3,audio_data/private_test/tu_27_3.wav,nưng khoa lướng thơm xá,model1_wav2vec2_vi,-0.1106,-3.0142,
tu_29_3,audio_data/private_test/tu_29_3.wav,một chiếc lá rơi,model1_wav2vec2_vi,-0.0199,-3.0103,
tu_30_3,audio_data/private_test/tu_30_3.wav,nêm sâu gờo thẻ,model1_wav2vec2_vi,-0.0902,-2.9738,
tu_31_1,audio_data/private_test/tu_31_1.wav,trã khống phan ngồi cả ơn an,model1_wav2vec2_vi,-0.1297,-3.0042,
tu_33_1,audio_data/private_test/tu_33_1.wav,mà có khỏe không ai,model1_wav2vec2_vi,-0.0733,-2.9938,
tu_35_1,audio_data/private_test/tu_35_1.wav,ân cuầng phong,model1_wav2vec2_vi,-0.1397,-3.0153,
tu_36_1,audio_data/private_test/tu_36_1.wav,con cảm ơn đác voi,model1_wav2vec2_vi,-0.0333,-3.0071,
tu_37_1,audio_data/private_test/tu_37_1.wav,hùng biển cả,model1_wav2vec2_vi,-0.0819,-2.9718,
tu_37_12,audio_data/private_test/tu_37_12.wav,ănmiền cả,model1_wav2vec2_vi,-0.0979,-2.987,
tu_38_1,audio_data/private_test/tu_38_1.wav,ta quền hải tảo,model1_wav2vec2_vi,-0.0499,-2.9959,
tu_38_12,audio_data/private_test/tu_38_12.wav,nà bốn hái táo,model1_wav2vec2_vi,-0.0741,-2.9698,
tu_39_1,audio_data/private_test/tu_39_1.wav,con mưng táo mời bố mẹ,model1_wav2vec2_vi,-0.0377,-2.989,
tu_40_1,audio_data/private_test/tu_40_1.wav,làg người phụ nữ hền diu,model1_wav2vec2_vi,-0.0823,-3.0009,
tu_41_12,audio_data/private_test/tu_41_12.wav,em bé ăn nằng,model1_wav2vec2_vi,-0.0641,-3.0185,
tu_44_11,audio_data/private_test/tu_44_11.wav,phát chiển chan hại bạn,model1_wav2vec2_vi,-0.1484,-2.9846,
tu_46_11,audio_data/private_test/tu_46_11.wav,ôn đin máy bay,model1_wav2vec2_vi,-0.1141,-2.9833,
tu_49_11,audio_data/private_test/tu_49_11.wav,nữn mết bay,model1_wav2vec2_vi,-0.1472,-2.9977,
tu_50_11,audio_data/private_test/tu_50_11.wav,không như thể hàn cả,model1_wav2vec2_vi,-0.1276,-2.9693,
tu_51_11,audio_data/private_test/tu_51_11.wav,gì đừng hà á,model1_wav2vec2_vi,-0.1743,-2.9801,
tu_52_11,audio_data/private_test/tu_52_11.wav,những ái gát tẻ em,model1_wav2vec2_vi,-0.1334,-3.0057,
tu_53_11,audio_data/private_test/tu_53_11.wav,n như vậy,model1_wav2vec2_vi,-0.1472,-2.9826,
tu_54_11,audio_data/private_test/tu_54_11.wav,tan nan rất dịt chịu ạ,model1_wav2vec2_vi,-0.1573,-2.9992,
tu_55_11,audio_data/private_test/tu_55_11.wav,gả thàn,model1_wav2vec2_vi,-0.1801,-2.9796,
tu_56_10,audio_data/private_test/tu_56_10.wav,bầu chớ xanh thăn,model1_wav2vec2_vi,-0.0998,-3.0358,
tu_57_10,audio_data/private_test/tu_57_10.wav,tôi đem mạnh dáy cho người mẹn,model1_wav2vec2_vi,-0.1127,-2.996,
tu_58_10,audio_data/private_test/tu_58_10.wav,tông xin và cân nệ,model1_wav2vec2_vi,-0.1304,-3.0251,
tu_59_10,audio_data/private_test/tu_59_10.wav,anh gá thứng bay n,model1_wav2vec2_vi,-0.1082,-3.0216,
tu_60_10,audio_data/private_test/tu_60_10.wav,để đưa mắt nhìn quanh,model1_wav2vec2_vi,-0.0663,-2.9959,
tu_61_10,audio_data/private_test/tu_61_10.wav,crước con ngủ,model1_wav2vec2_vi,-0.0695,-2.9924,
