id,path,predict,chosen_model,conf_m1,conf_m2,conf_m3
TQA_7_NAM_S0045_243,audio_data/private_test/TQA_7_NAM_S0045_243.wav,haː6n keɜɲ lɛw my2ŋ,model1_wav2vec2_vi,-0.0631,-2.9635,
TQA_7_NAM_S0045_288,audio_data/private_test/TQA_7_NAM_S0045_288.wav,vi2 teɜ t̪y2 syə ŋyə2j t̪aː ɗaː5 hwəɜn lwiɛ6n bu2 kə1w ɗe4 ɗyə ty,model1_wav2vec2_vi,-0.0237,-2.9778,
TQA_7_NAM_S0045_274,audio_data/private_test/TQA_7_NAM_S0045_274.wav,kə1w təː naː2w tʃɔ təɪɜ bəɪ2 xim ku zəɜt̪ tiɜc bəː2 tɛ,model1_wav2vec2_vi,-0.0372,-3.0065,
TQA_7_NAM_S0045_285,audio_data/private_test/TQA_7_NAM_S0045_285.wav,tʃuɜŋ kɔɜ te4 baj saː t̪əːɜj mo6t̪ ŋi2n t̪aːɜm tʃam (en)kaɪləʊ(vi) mɛɜt̪,model1_wav2vec2_vi,-0.0289,-2.991,
DNL_Nu_6_S0007_38,audio_data/private_test/DNL_Nu_6_S0007_38.wav,tʃiɜn xoŋ biɛɜt̪ ɗoj,model1_wav2vec2_vi,-0.1829,-2.9996,
DNL_Nu_6_S0007_66,audio_data/private_test/DNL_Nu_6_S0007_66.wav,saw xi ɗɔ6k sɔŋ baː2j təː tɛw zaː6n ti2 kaːɜ əː4 ɗə1w ɲi4 ɗeɜn,model1_wav2vec2_vi,-0.0504,-2.9828,
DNL_Nu_6_S0007_14,audio_data/private_test/DNL_Nu_6_S0007_14.wav,viɛn ma6t̪ tʃəː2j taː4 haː6t̪ laːɜŋ suəɜŋ ɗəɜt̪ tʃəːj,model1_wav2vec2_vi,-0.0375,-2.9813,
TQA_7_NAM_S0045_284,audio_data/private_test/TQA_7_NAM_S0045_284.wav,vo6 kɔn zəɜt̪ toŋ miɲ,model1_wav2vec2_vi,-0.0268,-2.9693,
DNL_Nu_6_S0007_69,audio_data/private_test/DNL_Nu_6_S0007_69.wav,vəɪ6 tɛw viɛ6t̪ naːm ti2 tʃim əː4 ɗə1w,model1_wav2vec2_vi,-0.0121,-2.9758,
DNL_Nu_6_S0007_21,audio_data/private_test/DNL_Nu_6_S0007_21.wav,tɛw t̪əːɜ ti2 mɛ6 ma6t̪ tʃəː2j taː4 haː6t̪ maɜŋ suəɜŋ ɗəɜt̪ tʃəːj,model1_wav2vec2_vi,-0.0319,-2.9797,
TQA_7_NAM_S0045_68,audio_data/private_test/TQA_7_NAM_S0045_68.wav,t̪əːɜ məː2j xwɛ xaː4n nəːj,model1_wav2vec2_vi,-0.0574,-2.931,
TQA_7_NAM_S0045_36,audio_data/private_test/TQA_7_NAM_S0045_36.wav,tʃim ɛ2n bəɜt̪ ɗi ɗə1w,model1_wav2vec2_vi,-0.0328,-2.9865,
TQA_7_NAM_S0045_46,audio_data/private_test/TQA_7_NAM_S0045_46.wav,ɗeɜn baj tʃaː2w keɜɲ vəɪ5,model1_wav2vec2_vi,-0.0498,-2.9658,
TQA_7_NAM_S0045_118,audio_data/private_test/TQA_7_NAM_S0045_118.wav,t̪əːɜ tiɜc lwaː2j fim tiɛn ŋaː,model1_wav2vec2_vi,-0.0571,-2.9863,
DNL_Nu_6_S0007_15,audio_data/private_test/DNL_Nu_6_S0007_15.wav,haː6t̪ naɜŋ ɣa6p boŋ hɔ2ŋ bi6 ɣa5j ke4ɲ ɗaːŋ u2n so6t̪ haɜp,model1_wav2vec2_vi,-0.0619,-2.9454,
TQA_7_NAM_S0045_44,audio_data/private_test/TQA_7_NAM_S0045_44.wav,tʃəː2j ɗaɜp nu6j myə zəːj,model1_wav2vec2_vi,-0.0447,-2.9571,
DNL_Nu_6_S0007_88,audio_data/private_test/DNL_Nu_6_S0007_88.wav,t̪aː2w kɔn laː2m viɛ6c baː2w kɔn ɗo2ŋ iɜ ni le6c təɪ2,model1_wav2vec2_vi,-0.0375,-2.9641,
TQA_7_NAM_S0045_76,audio_data/private_test/TQA_7_NAM_S0045_76.wav,be zaw suŋ se nyəŋ baːɜj,model1_wav2vec2_vi,-0.0549,-2.9822,
TQA_7_NAM_S0045_5,audio_data/private_test/TQA_7_NAM_S0045_5.wav,t̪əːɜ ɗɔɜ kaːɜc niɜt̪ hi2ɲ e4ɲ səɜw boɜn laː2 tʃim zi2 vəɪ6,model1_wav2vec2_vi,-0.0603,-2.9818,
TQA_7_NAM_S0045_70,audio_data/private_test/TQA_7_NAM_S0045_70.wav,ɔɜj muə2 swən əːj ɲəː2 kɔɜ baː6n maː2 kəɪ koɜj ɗəɜm tʃo2j na4j lo6k,model1_wav2vec2_vi,-0.0318,-2.9917,
TQA_7_NAM_S0045_259,audio_data/private_test/TQA_7_NAM_S0045_259.wav,xeɜc ɗeɜn bəː2 (en)tʃiː(vi) laː2 ɲy5ŋ lwaː2j tʃim naː2w,model1_wav2vec2_vi,-0.0572,-2.9626,
TQA_7_NAM_S0045_264,audio_data/private_test/TQA_7_NAM_S0045_264.wav,kə1w təː tʃɔ təɪɜ bəː2 tʃɛ zəɜt̪ vuj xi kɔɜ xeɜc ɗeɜn laː2,model1_wav2vec2_vi,-0.0202,-2.9894,
TQA_7_NAM_S0045_277,audio_data/private_test/TQA_7_NAM_S0045_277.wav,ɛm sin ɗɔ6k baː2j boɜ kə1w t̪uŋ keɜɲ,model1_wav2vec2_vi,-0.015,-2.983,
TQA_7_NAM_S0045_261,audio_data/private_test/TQA_7_NAM_S0045_261.wav,xeɜc ɗeɜn bəː2 tʃɛ laː2 ɲy5ŋ lwaː2j tʃim saw kɔ2 bo2n noŋ bɔ2j kaːɜ tʃim ku,model1_wav2vec2_vi,-0.035,-2.9719,
TQA_7_NAM_S0045_95,audio_data/private_test/TQA_7_NAM_S0045_95.wav,ma6c ho2 kaː2ŋ seɲ tem vaː2 ɲy zo6ŋ zaː meɜɲ moŋ,model1_wav2vec2_vi,-0.033,-2.9788,
TQA_7_NAM_S0045_48,audio_data/private_test/TQA_7_NAM_S0045_48.wav,tʃim əːj tʃim nɔɜj zi2,model1_wav2vec2_vi,-0.019,-2.9785,
DNL_Nu_6_S0007_103,audio_data/private_test/DNL_Nu_6_S0007_103.wav,tʃɔŋ kuə6c ti tʃa6j baːɜw taɜŋ vaː2 ta4ŋ kɔɜ taːɜj ɗo6 zəɜt̪ vuj,model1_wav2vec2_vi,-0.0206,-2.9716,
TQA_7_NAM_S0045_148,audio_data/private_test/TQA_7_NAM_S0045_148.wav,mɔ4 vɛ6t̪ xə2m xə2m ɲy kaːɜj sy2ŋ tʃəŋ vyə2 za2j vyə2 kyɜŋ zuɜp tʃuɜŋ ze5 zaː2ŋ mo4 vəː5 kaːɜc haː6t̪ kyɜŋ,model1_wav2vec2_vi,-0.0318,-2.9792,
DNL_Nu_6_S0007_27,audio_data/private_test/DNL_Nu_6_S0007_27.wav,saw ɗəɪ t̪əːɜ vaː6 vəːɜj baː6n ku2ŋ t̪i2m hiɛ4w ve2 kaːɜ vaː2 tʃim kwaː baː2j təː kaːɜ vaː2 tʃim ɲɛɜ,model1_wav2vec2_vi,-0.0176,-2.9813,
TQA_7_NAM_S0045_38,audio_data/private_test/TQA_7_NAM_S0045_38.wav,lwiɛ6n ba2j ŋy zə5n loɜj,model1_wav2vec2_vi,-0.0491,-3.0017,
TQA_7_NAM_S0045_7,audio_data/private_test/TQA_7_NAM_S0045_7.wav,hi2ɲ e4ɲ zo2j boɜn laː2 tʃim ɣɔ5c kiɛɜn,model1_wav2vec2_vi,-0.0563,-2.9803,
DNL_Nu_6_S0007_305,audio_data/private_test/DNL_Nu_6_S0007_305.wav,mo6j laː2n vyə2n ku5 ly6c ve5 haːɜc tyəŋ,model1_wav2vec2_vi,-0.0723,-2.982,
TQA_7_NAM_S0045_102,audio_data/private_test/TQA_7_NAM_S0045_102.wav,ɗaː2n ku2ŋ hwaː2 əm,model1_wav2vec2_vi,-0.0202,-2.9247,
TQA_7_NAM_S0045_133,audio_data/private_test/TQA_7_NAM_S0045_133.wav,kə6w tʃaː4 ləː2j tʃɔ t̪əːɜj kə1w na2j ɲɛɜ,model1_wav2vec2_vi,-0.0604,-2.9847,
DNL_Nu_6_S0007_105,audio_data/private_test/DNL_Nu_6_S0007_105.wav,taːɜj ɗo6k kuə4 baːɜw tʃiɜ naː2w,model1_wav2vec2_vi,-0.0527,-2.9353,
TQA_7_NAM_S0045_151,audio_data/private_test/TQA_7_NAM_S0045_151.wav,kɔɜ kɔɜ kəː te4 t̪yəŋ ɗoɜj ləːɜn,model1_wav2vec2_vi,-0.0227,-2.9615,
TQA_7_NAM_S0045_90,audio_data/private_test/TQA_7_NAM_S0045_90.wav,mo5j ŋyə2j ɗɔ4ŋ mo6t̪ lwaː6j ɲɛɜ,model1_wav2vec2_vi,-0.0305,-2.9437,
TQA_7_NAM_S0045_74,audio_data/private_test/TQA_7_NAM_S0045_74.wav,bo6 fə6n naː2w tʃɔŋ mo5j kə1w saw tʃaː4 ləː2j tʃɔ kə1w hɔ4j əː4 ɗə1w,model1_wav2vec2_vi,-0.0225,-2.997,
TQA_7_NAM_S0045_254,audio_data/private_test/TQA_7_NAM_S0045_254.wav,keɜ tʃəːj ɗoŋ ɗu4,model1_wav2vec2_vi,-0.0477,-2.9901,
TQA_7_NAM_S0045_107,audio_data/private_test/TQA_7_NAM_S0045_107.wav,ziɛɜw ziɛɜt̪ baj ɗeɜn t̪ə6w əː4 ɲy5ŋ bu6j kəɪ kweɲ foɜ,model1_wav2vec2_vi,-0.0336,-2.9702,
TQA_7_NAM_S0045_222,audio_data/private_test/TQA_7_NAM_S0045_222.wav,tʃim tʃen baɜt̪ sə1w ɗɔɜ laː2j tʃim sə1w,model1_wav2vec2_vi,-0.0556,-2.9954,
TQA_7_NAM_S0045_108,audio_data/private_test/TQA_7_NAM_S0045_108.wav,t̪iɛɜŋ hwaːɜt̪ lo6n vaːŋ kaː4 ma6t̪ nyəɜc,model1_wav2vec2_vi,-0.0319,-2.9735,
TQA_7_NAM_S0045_291,audio_data/private_test/TQA_7_NAM_S0045_291.wav,saw na2j ma6c zu2 ɗaː5 kɔɜ ɲy5ŋ fyəŋ t̪iɛ6n toŋ miɲ liɛn laː6c,model1_wav2vec2_vi,-0.0422,-2.9957,
DNL_Nu_6_S0007_52,audio_data/private_test/DNL_Nu_6_S0007_52.wav,suəɜŋ ɗəɪ maː2 tʃəːj,model1_wav2vec2_vi,-0.0365,-2.9825,
DNL_Nu_6_S0007_17,audio_data/private_test/DNL_Nu_6_S0007_17.wav,nɛ haː6t̪ na2m ti2 taː2n nɔɜ həːj aɜm suəɜŋ ɗən,model1_wav2vec2_vi,-0.0566,-2.9852,
TQA_7_NAM_S0045_197,audio_data/private_test/TQA_7_NAM_S0045_197.wav,xwe əːj kə1w tʃaː4 ləː2j zuɜp t̪əːɜj kə1w na2j ɲɛɜ,model1_wav2vec2_vi,-0.0552,-2.995,
DNL_Nu_6_S0007_31,audio_data/private_test/DNL_Nu_6_S0007_31.wav,i2 kaːɜ bəːj zyə2 tʃuə2 təɪɜ tʃin hɔɜt̪ tʃen kəɪ bɛ2n ŋu4,model1_wav2vec2_vi,-0.0863,-2.988,
DNL_Nu_6_S0007_22,audio_data/private_test/DNL_Nu_6_S0007_22.wav,aː2 baː6n tʃaː4 ləː2j ɗuɜŋ zo2j ɗəɪɜ,model1_wav2vec2_vi,-0.0242,-2.9525,
DNL_Nu_6_S0007_84,audio_data/private_test/DNL_Nu_6_S0007_84.wav,vaː2 kə2w kɔn tʃaː4t̪ laː2 taːɜj ɗo6 kuə4 baːɜw zəɜt̪ t̪yɜc vaɜn taːɜj bo6 kuə4 baːɜw hiɛɜt̪ t̪yɜc,model1_wav2vec2_vi,-0.0647,-2.9475,
TQA_7_NAM_S0045_295,audio_data/private_test/TQA_7_NAM_S0045_295.wav,tʃim bo2 kə1w aɜp tʃyɜŋ nuəj kɔn məːɜj nəː4 teɜ naː2w,model1_wav2vec2_vi,-0.0151,-2.9728,
TQA_7_NAM_S0045_158,audio_data/private_test/TQA_7_NAM_S0045_158.wav,nen tʃuɜŋ xoŋ te4 ɗi laː6j bi2ɲ tyə2ŋ tʃen ma6t̪ ɗəɜt̪,model1_wav2vec2_vi,-0.0112,-2.9936,
TQA_7_NAM_S0045_200,audio_data/private_test/TQA_7_NAM_S0045_200.wav,xoŋ ɲəːɜ tʃɔ tʃim uəɜŋ nyəɜc ɗe4 nɔɜ xaːɜc xo hɔ6n,model1_wav2vec2_vi,-0.0453,-2.992,
TQA_7_NAM_S0045_84,audio_data/private_test/TQA_7_NAM_S0045_84.wav,tʃim ɛɜn məː4 ho6j lyə6n baj hwaː zə5n loɜj zu4tʃaːw kaːɜj vəɪ5 mə2m nɔn,model1_wav2vec2_vi,-0.0193,-2.9634,
TQA_7_NAM_S0045_117,audio_data/private_test/TQA_7_NAM_S0045_117.wav,həː nəː kə6w ke4 laː6j biɜ,model1_wav2vec2_vi,-0.0818,-2.9374,
TQA_7_NAM_S0045_292,audio_data/private_test/TQA_7_NAM_S0045_292.wav,hiɛ6n t̪aː6j əː4 mo6t̪ soɜ nyəɜc ŋyə2j t̪aː və5n sy4 zu6ŋ biw ɗiɛ6n bo6 kə1w,model1_wav2vec2_vi,-0.0261,-2.9822,
TQA_7_NAM_S0045_66,audio_data/private_test/TQA_7_NAM_S0045_66.wav,hwaː2 xwɛ4 saɜc nəːj nəːj,model1_wav2vec2_vi,-0.0356,-2.9701,
DNL_Nu_6_S0007_40,audio_data/private_test/DNL_Nu_6_S0007_40.wav,tʃim baj tʃen tʃəː2j,model1_wav2vec2_vi,-0.0828,-3.008,
TQA_7_NAM_S0045_58,audio_data/private_test/TQA_7_NAM_S0045_58.wav,kaːɜc te ha5j t̪i2m zuɜp t̪əːɜ,model1_wav2vec2_vi,-0.0456,-2.9711,
TQA_7_NAM_S0045_293,audio_data/private_test/TQA_7_NAM_S0045_293.wav,bu ɗiɛ6n na2j kɔɜ ha4n mo6t̪ lwaː6j t̪ɛm ziɛŋ,model1_wav2vec2_vi,-0.0305,-3.0031,
DNL_Nu_6_S0007_54,audio_data/private_test/DNL_Nu_6_S0007_54.wav,tʃim tʃaː4 ləː2j,model1_wav2vec2_vi,-0.0217,-2.9674,
TQA_7_NAM_S0045_286,audio_data/private_test/TQA_7_NAM_S0045_286.wav,ɲyŋ ho2 baj saː ɗeɜn ɗə1w,model1_wav2vec2_vi,-0.0282,-2.9895,
DNL_Nu_6_S0007_92,audio_data/private_test/DNL_Nu_6_S0007_92.wav,baː4w an ɲy neɜw ɲy ŋyə2j xaːɜc tə6n ti2 kɔj ɲy ɛm laː2 tuə,model1_wav2vec2_vi,-0.068,-2.9639,
DNL_Nu_6_S0007_28,audio_data/private_test/DNL_Nu_6_S0007_28.wav,haj ɗɔ4 ve6t̪ naːm aː2,model1_wav2vec2_vi,-0.0417,-2.953,
TQA_7_NAM_S0045_31,audio_data/private_test/TQA_7_NAM_S0045_31.wav,kə6w tʃaː4 ləː2j mi2ɲ hɣe2ɲ soɜ myəj ɗi,model1_wav2vec2_vi,-0.0584,-2.9368,
TQA_7_NAM_S0045_206,audio_data/private_test/TQA_7_NAM_S0045_206.wav,he2ɲ ɗo6ŋ kuə4 kaːɜc kə6w bɛɜ ɣəɪ zaː tʃwiɛ6n ɗaw lɔ2ŋ vaː2w saːɜŋ hom saw,model1_wav2vec2_vi,-0.0095,-2.9821,
TQA_7_NAM_S0045_127,audio_data/private_test/TQA_7_NAM_S0045_127.wav,bo6 fə6n im ɗo6ŋ tʃɔŋ kə1w saw tʃaː4 ləː2j tʃɔ kə1w hɔ4j naː2w,model1_wav2vec2_vi,-0.0356,-2.984,
TQA_7_NAM_S0045_256,audio_data/private_test/TQA_7_NAM_S0045_256.wav,kaː haːɜt̪ ŋə6t̪ ku2,model1_wav2vec2_vi,-0.0588,-2.9769,
DNL_Nu_6_S0007_78,audio_data/private_test/DNL_Nu_6_S0007_78.wav,tʃɔŋ kuə6c ti tʃa6j baːɜw kaː6w taɜŋ vaː2 baːɜw zəɜt̪ vuj suəɜŋ vi2 mi2ɲ ta4n,model1_wav2vec2_vi,-0.0346,-2.9545,
TQA_7_NAM_S0045_205,audio_data/private_test/TQA_7_NAM_S0045_205.wav,kə6w tʃaː4 ləː2j ŋo6j t̪əːɜj ɲɛɜ taː4w,model1_wav2vec2_vi,-0.0993,-2.9669,
TQA_7_NAM_S0045_255,audio_data/private_test/TQA_7_NAM_S0045_255.wav,kaː4 t̪waːɜn tʃim ku,model1_wav2vec2_vi,-0.0735,-2.9813,
TQA_7_NAM_S0045_26,audio_data/private_test/TQA_7_NAM_S0045_26.wav,aː2 t̪əːɜ biɛɜt̪ hi2ɲ e4ɲ soɜ ba4j laː2 kɔn kiw sə1w,model1_wav2vec2_vi,-0.0489,-2.9717,
TQA_7_NAM_S0045_115,audio_data/private_test/TQA_7_NAM_S0045_115.wav,ɲy5ŋ lwaː2j tʃim kweɲ ho2 (en)ɪɹɒpəl(vi) laː2 ɗaː6j baː2ŋ tiɛn ŋaː tʃim (en)kɒpʌk(vi),model1_wav2vec2_vi,-0.0501,-2.9778,
DNL_Nu_6_S0007_93,audio_data/private_test/DNL_Nu_6_S0007_93.wav,ɛm t̪y2ŋ ta6n tʃɔ bɛɜ ma6t̪ buə2j haj haj t̪yɜc ɣə6n veɜ,model1_wav2vec2_vi,-0.0712,-2.9791,
TQA_7_NAM_S0045_251,audio_data/private_test/TQA_7_NAM_S0045_251.wav,ɗəː5 suəɜŋ ke2ɲ me2n,model1_wav2vec2_vi,-0.041,-2.9874,
TQA_7_NAM_S0045_136,audio_data/private_test/TQA_7_NAM_S0045_136.wav,iɜbe tʃen ma6t̪ ho2 bəɪ2 tiɛn ŋaː tʃaɜŋ buɜt̪ ɗaːŋ bəːj lo6j,model1_wav2vec2_vi,-0.0492,-2.994,
TQA_7_NAM_S0045_71,audio_data/private_test/TQA_7_NAM_S0045_71.wav,muəɜn tuɜ my2ŋ vuj,model1_wav2vec2_vi,-0.0199,-3.008,
TQA_7_NAM_S0045_114,audio_data/private_test/TQA_7_NAM_S0045_114.wav,kweɲ ho2 i zaː paːw kɔɜ ɲy5ŋ lwaː2j tʃim taːɜw,model1_wav2vec2_vi,-0.068,-2.9554,
TQA_7_NAM_S0045_12,audio_data/private_test/TQA_7_NAM_S0045_12.wav,zəː2 tʃuɜ mi2ɲ ɗaː5 biɛɜt̪ heɜt̪ t̪əɪ kuə4 kaːɜc lwaː2j tʃin tʃɔŋ byɜc tʃeɜɲ tʃen zo2j,model1_wav2vec2_vi,-0.0393,-2.9827,
TQA_7_NAM_S0045_202,audio_data/private_test/TQA_7_NAM_S0045_202.wav,aːw kaɜt̪ kaː4 ɗaːɜm kɔ4 ləɜn boŋ ku6 hwaː kuɜc bɔ4 vaː2w lu2ŋ səːn kaːn,model1_wav2vec2_vi,-0.0578,-2.9858,
TQA_7_NAM_S0045_235,audio_data/private_test/TQA_7_NAM_S0045_235.wav,zuɜp faːɜt̪ t̪aːɜn haː6t̪ ɗoɜŋ kəɪ zy2ŋ,model1_wav2vec2_vi,-0.0289,-2.9725,
TQA_7_NAM_S0045_28,audio_data/private_test/TQA_7_NAM_S0045_28.wav,hi2ɲ e4ɲ so4 t̪aːɜm laː2 kɔn tʃim kuɜ mɛ6w,model1_wav2vec2_vi,-0.0372,-2.9956,
DNL_Nu_6_S0007_75,audio_data/private_test/DNL_Nu_6_S0007_75.wav,kə1w tʃwiɛ6n to2j bɔɜŋ,model1_wav2vec2_vi,-0.0273,-2.9764,
DNL_Nu_6_S0007_99,audio_data/private_test/DNL_Nu_6_S0007_99.wav,vəɪ baː6n ha5j tʃɔ t̪oj biɛɜt̪ zo2j zaːɜt̪ tʃəːj baːɜw kɔɜ laː2m zi2,model1_wav2vec2_vi,-0.0382,-2.9921,
TQA_7_NAM_S0045_233,audio_data/private_test/TQA_7_NAM_S0045_233.wav,an sə1w bɔ6 kɔɜ haː6j vaː2 ɗo6ŋ və6t̪ ɣa6m ɲəɜm,model1_wav2vec2_vi,-0.0185,-2.9944,
DNL_Nu_6_S0007_53,audio_data/private_test/DNL_Nu_6_S0007_53.wav,kiɜc laɜn tiɜc laɜn,model1_wav2vec2_vi,-0.1195,-2.9652,
TQA_7_NAM_S0045_199,audio_data/private_test/TQA_7_NAM_S0045_199.wav,haːj kə6w bɛɜ baɜc tʃim vaː2w lo2ŋ ɲyŋ laː6j xoŋ dəː,model1_wav2vec2_vi,-0.0427,-3.0046,
TQA_7_NAM_S0045_289,audio_data/private_test/TQA_7_NAM_S0045_289.wav,əː4 nyəɜc t̪aː tʃɔŋ kuə6c xəː4j ŋiə5 laːm səːn tʃoɜŋ kwən miɲ,model1_wav2vec2_vi,-0.0225,-2.9756,
TQA_7_NAM_S0045_20,audio_data/private_test/TQA_7_NAM_S0045_20.wav,aː2 byɜc tʃeɲ soɜ boɜn laː2 kɔn tiw ɣɔɜk kiɛɜn,model1_wav2vec2_vi,-0.0827,-2.964,
DNL_Nu_6_S0007_13,audio_data/private_test/DNL_Nu_6_S0007_13.wav,haː6t̪ ŋa2n ɗe4 kɔn,model1_wav2vec2_vi,-0.0599,-2.95,
TQA_7_NAM_S0045_122,audio_data/private_test/TQA_7_NAM_S0045_122.wav,mi2ɲ ɗɔ4 tʃɔɜt̪ vaː2 ɲɔ4 ɲy kwaː4 əːɜt̪ kɔɜ ka6p nɔɜ teɲ me6ɲ,model1_wav2vec2_vi,-0.033,-2.967,
TQA_7_NAM_S0045_230,audio_data/private_test/TQA_7_NAM_S0045_230.wav,tʃim kɔɜ bo6 loŋ ɗuəj zy6c zəː5 saɜc ma2w muəɜ zəɜt̪ ɗɛ6p laː2 tʃim koŋ eɲ,model1_wav2vec2_vi,-0.0279,-2.9795,
TQA_7_NAM_S0045_14,audio_data/private_test/TQA_7_NAM_S0045_14.wav,hən ɔɜj kə6w kɛ4 tʃyəɜc li,model1_wav2vec2_vi,-0.0995,-2.9932,
TQA_7_NAM_S0045_234,audio_data/private_test/TQA_7_NAM_S0045_234.wav,laː2ŋ tʃan ɗɛ6p ɗəː6c tʃan tʃiɜ tʃɔŋ zaː ɗi2ɲ t̪y2 loŋ tʃim,model1_wav2vec2_vi,-0.0367,-2.9709,
TQA_7_NAM_S0045_50,audio_data/private_test/TQA_7_NAM_S0045_50.wav,kaːɜc kə6w tʃaː4 ləː2j zuɜp t̪əːɜ kaːɜc kə1w hɔ4j saw ɲɛɜ,model1_wav2vec2_vi,-0.0284,-2.9738,
TQA_7_NAM_S0045_98,audio_data/private_test/TQA_7_NAM_S0045_98.wav,tʃim ɗaː6j baː2ŋ tʃəm vaː2ŋ mɔ4 ɗɔ4 ɗaːŋ tʃaːw lwəː6n,model1_wav2vec2_vi,-0.0183,-2.9696,
TQA_7_NAM_S0045_129,audio_data/private_test/TQA_7_NAM_S0045_129.wav,be2 ɲy5ŋ ɗiɛ4m tʃim lyəɜw ziɜt̪ kaːɜc kweɲ kweɲ ɲaː2,model1_wav2vec2_vi,-0.0747,-2.9624,
TQA_7_NAM_S0045_258,audio_data/private_test/TQA_7_NAM_S0045_258.wav,t̪əːɜ ɗɔ6k sɔŋ zo2j bəɪ zəː2 kaːɜc kə6w tʃaː4 ləː2j zuɜp t̪əːɜ ɲy5ŋ kə1w hɔ4j na2j ɲɛɜ,model1_wav2vec2_vi,-0.0281,-2.984,
TQA_7_NAM_S0045_125,audio_data/private_test/TQA_7_NAM_S0045_125.wav,haː2ŋ ɗaː6j baː2ŋ kɔɜ tʃən vaː2ŋ mɔ4 ɗɔ4 mo5j lə2n vo5 keɜɲ laː6j faːɜt̪ zaː ɲy5ŋ t̪iɛɜŋ vi vu vi huɜt̪,model1_wav2vec2_vi,-0.044,-2.9907,
TQA_7_NAM_S0045_99,audio_data/private_test/TQA_7_NAM_S0045_99.wav,bɔɜŋ tʃɛ zəː6p ma6t̪ ɗəɜt̪,model1_wav2vec2_vi,-0.0289,-2.9453,
DNL_Nu_6_S0007_87,audio_data/private_test/DNL_Nu_6_S0007_87.wav,ɛm ha5j mɛm haː5j to2j bɔɜn t̪əːɜj kaːɜt̪ bɔŋ zuɜc təɪ2 ɲiɜ,model1_wav2vec2_vi,-0.0695,-2.9757,
DNL_Nu_6_S0007_50,audio_data/private_test/DNL_Nu_6_S0007_50.wav,ŋa2j ɗaːn tʃin oj,model1_wav2vec2_vi,-0.0878,-2.9481,
TQA_7_NAM_S0045_126,audio_data/private_test/TQA_7_NAM_S0045_126.wav,t̪o2 ɗo2n kaːɜc kə6w ɲɛɜt̪,model1_wav2vec2_vi,-0.0709,-2.9827,
DNL_Nu_6_S0007_9,audio_data/private_test/DNL_Nu_6_S0007_9.wav,ŋɛ haː6n nə2m ti2 tə2m nɔɜ faː4 həːj əɜm suəɜŋ ɗəɜt̪,model1_wav2vec2_vi,-0.0449,-2.9702,
TQA_7_NAM_S0045_135,audio_data/private_test/TQA_7_NAM_S0045_135.wav,iə e6naː6j baː2ŋ tʃaːw lyə6n tʃən ne2n tʃəː2j seɲ ta4m,model1_wav2vec2_vi,-0.0431,-2.9631,
TQA_7_NAM_S0045_187,audio_data/private_test/TQA_7_NAM_S0045_187.wav,taː4w əːj kə6w tʃaː4 ləː2j zuɜp t̪əːɜ kə1w hɔ4j na2j ɲɛɜ,model1_wav2vec2_vi,-0.0154,-2.9944,
DNL_Nu_6_S0007_71,audio_data/private_test/DNL_Nu_6_S0007_71.wav,tʃiɜɲ saːɜc zo2j ɗɔɜ,model1_wav2vec2_vi,-0.0181,-2.9638,
DNL_Nu_6_S0007_36,audio_data/private_test/DNL_Nu_6_S0007_36.wav,sim tʃaː4 ləː2j,model1_wav2vec2_vi,-0.0405,-2.9965,
TQA_7_NAM_S0045_280,audio_data/private_test/TQA_7_NAM_S0045_280.wav,mo5j nam bo2 kə1w ɗe4 ɲiɛ2w lyə4,model1_wav2vec2_vi,-0.0106,-3.0022,
TQA_7_NAM_S0045_191,audio_data/private_test/TQA_7_NAM_S0045_191.wav,boŋ kuɜc soɜŋ twaː4j maːɜj ben bəː2 zaː2w syə5 ɗaːɜm kɔ4 zaː6j,model1_wav2vec2_vi,-0.0264,-2.9717,
TQA_7_NAM_S0045_216,audio_data/private_test/TQA_7_NAM_S0045_216.wav,t̪əːɜ vaː2 kaːɜc kə6w ku2ŋ ɗoɜj ɲaw ve2 t̪en kuə4 kaːɜc lwaː2j tʃim ɲɛɜ ɗyə2n təːj,model1_wav2vec2_vi,-0.028,-2.9901,
DNL_Nu_6_S0007_56,audio_data/private_test/DNL_Nu_6_S0007_56.wav,tʃi2m xoŋ biɛɜt̪ baːj,model1_wav2vec2_vi,-0.0526,-3.0029,
DNL_Nu_6_S0007_34,audio_data/private_test/DNL_Nu_6_S0007_34.wav,ɗuɜŋ ɗəɪ maː2 tʃəːj,model1_wav2vec2_vi,-0.0889,-2.9559,
TQA_7_NAM_S0045_54,audio_data/private_test/TQA_7_NAM_S0045_54.wav,be tʃim ɛɜw zə5n ɗyə2ŋ tʃɔ muə2 swən ve2,model1_wav2vec2_vi,-0.0439,-2.9844,
DNL_Nu_6_S0007_39,audio_data/private_test/DNL_Nu_6_S0007_39.wav,xi kɔɜ loj keɜɲ,model1_wav2vec2_vi,-0.0685,-3.0002,
TQA_7_NAM_S0045_257,audio_data/private_test/TQA_7_NAM_S0045_257.wav,o2 tʃiə zəɜt̪ laːɜt̪,model1_wav2vec2_vi,-0.0525,-2.9768,
